host	prefecture	site	first	last	fetch	robots	fail	denied	capped	bytes
town.kisocho.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kisomachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kisomachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kisomachi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kiyonan.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonan.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonan.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonancho.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonancho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonancho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonanmachi.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonanmachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kiyonanmachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kohoku.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohoku.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohoku.saga.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohokucho.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohokucho.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohokucho.saga.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohokumachi.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohokumachi.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.kohokumachi.saga.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.komi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komicho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komicho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komicho.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komimachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komimachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.komimachi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kora.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kora.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kora.shiga.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koracho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koracho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koracho.shiga.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koramachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koramachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koramachi.shiga.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyo.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyo.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyo.nara.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyocho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyocho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyocho.nara.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyomachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyomachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.koriyomachi.nara.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kujiyukuri.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukuri.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukuri.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukuricho.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukuricho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukuricho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukurimachi.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukurimachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyukurimachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukuri.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukuri.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukuri.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukuricho.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukuricho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukuricho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukurimachi.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukurimachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujiyuukurimachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukuri.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukuri.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukuri.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukuricho.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukuricho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukuricho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukurimachi.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukurimachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyukurimachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukuri.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukuri.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukuri.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukuricho.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukuricho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukuricho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukurimachi.chiba.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukurimachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kujyuukurimachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.kumamoto-reihoku.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihoku.kumamoto.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihoku.lg.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihokucho.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihokucho.kumamoto.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihokucho.lg.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihokumachi.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihokumachi.kumamoto.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kumamoto-reihokumachi.lg.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.kusatsu.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsu.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsu.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsucho.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsucho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsucho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsumachi.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsumachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.kusatsumachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.matsuda.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.meiwa.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwa.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwa.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwacho.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwacho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwacho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwamachi.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwamachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.meiwamachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mibu.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibu.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibu.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibucho.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibucho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibucho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibumachi.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibumachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mibumachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mie-asahi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahi.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahicho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahicho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahicho.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahimachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahimachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-asahimachi.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odai.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odai.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odai.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odaicho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odaicho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odaicho.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odaimachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odaimachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-odaimachi.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamaki.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamaki.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamaki.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamakicho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamakicho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamakicho.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamakimachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamakimachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mie-tamakimachi.mie.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihama.aichi.jp			2026-09-08	2026-09-08	0	0	1	0	0	0
town.mihama.fukui.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihama.jp			2026-09-08	2026-09-08	0	0	1	0	0	0
town.mihama.lg.jp			2026-09-08	2026-09-08	0	0	1	0	0	0
town.mihama.wakayama.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihamacho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihamacho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihamacho.wakayama.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihamamachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihamamachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.mihamamachi.wakayama.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakami.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakami.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakami.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakamicho.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakamicho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakamicho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakamimachi.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakamimachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minakamimachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.minamitane.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitane.kagoshima.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitane.lg.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitanecho.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitanecho.kagoshima.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitanecho.lg.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitanemachi.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitanemachi.kagoshima.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.minamitanemachi.lg.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.misato.jp			2026-09-11	2026-09-20	0	0	5	0	0	0
town.misato.kumamoto.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.misato.lg.jp			2026-09-11	2026-09-20	0	0	5	0	0	0
town.misato.miyazaki.jp			2026-09-20	2026-09-20	0	0	2	0	0	0
town.misato.saitama.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.miyazaki-takachiho.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachiho.lg.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachiho.miyazaki.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachihocho.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachihocho.lg.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachihocho.miyazaki.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachihomachi.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachihomachi.lg.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyazaki-takachihomachi.miyazaki.jp			2026-09-20	2026-09-20	0	0	4	0	0	0
town.miyoshi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.miyoshi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.miyoshi.saitama.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.mori.jp			2026-09-08	2026-09-08	0	0	1	0	0	0
town.mori.lg.jp			2026-09-08	2026-09-08	0	0	1	0	0	0
town.mori.shizuoka.jp			2026-09-08	2026-09-08	0	0	1	0	0	0
town.motegi.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegicho.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegicho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegicho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegimachi.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegimachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.motegimachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nagano-anan.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-anan.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-anan.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-anancho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-anancho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-anancho.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ananmachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ananmachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ananmachi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikeda.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikeda.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikeda.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikedacho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikedacho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikedacho.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikedamachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikedamachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-ikedamachi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kiso.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kiso.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kiso.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kisocho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kisocho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kisocho.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kisomachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kisomachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-kisomachi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komicho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komicho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komicho.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komimachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komimachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-komimachi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochicho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochicho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochicho.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochimachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochimachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagano-yamanochimachi.nagano.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganohara.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganohara.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganohara.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganoharacho.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganoharacho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganoharacho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganoharamachi.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganoharamachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.naganoharamachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nagasaki-kawatana.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatana.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatana.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatanacho.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatanacho.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatanacho.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatanamachi.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatanamachi.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-kawatanamachi.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayo.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayo.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayo.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayocho.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayocho.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayocho.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayomachi.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayomachi.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-nagayomachi.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-saza.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-saza.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-saza.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-sazacho.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-sazacho.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-sazacho.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-sazamachi.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-sazamachi.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-sazamachi.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagasaki-shinkamigoto.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigoto.lg.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigoto.nagasaki.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigotocho.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigotocho.lg.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigotocho.nagasaki.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigotomachi.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigotomachi.lg.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagasaki-shinkamigotomachi.nagasaki.jp			2026-09-19	2026-09-19	0	0	4	0	0	0
town.nagayo.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayo.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayo.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayocho.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayocho.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayocho.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayomachi.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayomachi.lg.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nagayomachi.nagasaki.jp			2026-09-19	2026-09-19	0	0	8	0	0	0
town.nakagawa.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawa.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawa.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawa.tochigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawacho.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawacho.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawacho.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawamachi.chigi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawamachi.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakagawamachi.lg.jp			2026-09-11	2026-09-11	0	0	1	0	0	0
town.nakanojiyo.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyo.gunma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyo.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyo.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyocho.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyocho.gunma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyocho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyocho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyomachi.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyomachi.gunma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyomachi.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojiyomachi.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyo.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyo.gunma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyo.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyo.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyocho.gumma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyocho.gunma.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyocho.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
town.nakanojyocho.lg.jp			2026-09-12	2026-09-12	0	0	1	0	0	0
